t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
41566,895,-1752,15949,-490,64,-22,1,11,1563,277,
41586,885,-1879,15984,-451,178,-28,1,14,1568,280,
41607,842,-1901,16008,-480,401,26,1,11,1563,277,
41627,768,-1820,15981,-533,771,95,1,19,1575,277,
41648,723,-1689,15864,-525,1170,163,1,25,1567,275,
41668,701,-1540,15724,-447,1459,200,1,22,1572,280,
41688,685,-1407,15641,-277,1504,184,1,14,1568,272,
41709,680,-1259,15592,-63,1348,138,1,16,1568,280,
41729,696,-1114,15604,143,1028,77,1,10,1566,282,
41749,705,-1064,15673,326,568,11,1,19,1573,277,
41770,754,-1141,15826,499,65,-27,1,16,1568,274,
41790,827,-1289,15964,637,-443,-32,1,15,1565,283,
41810,877,-1395,16096,734,-771,21,1,15,1569,285,
41831,865,-1458,16241,788,-847,121,1,12,1568,272,
41851,894,-1506,16310,818,-653,259,1,13,1565,277,
41872,990,-1556,16326,813,-315,414,1,16,1570,280,
41892,1061,-1566,16333,749,38,557,1,11,1565,279,
41912,1111,-1481,16291,657,284,682,1,13,1557,285,
41933,1178,-1328,16215,537,292,770,1,24,1560,276,
41953,1247,-1264,16137,392,79,822,1,11,1573,287,
41973,1269,-1288,16181,272,-234,861,1,3,1567,285,
41994,1216,-1377,16269,227,-427,891,1,17,1575,285,
42014,1207,-1461,16321,226,-500,882,1,14,1564,282,
42035,1273,-1487,16314,167,-561,841,1,11,1561,273,
42055,1288,-1477,16310,76,-596,814,1,19,1569,285,
42075,1256,-1487,16315,-15,-593,774,1,10,1582,280,
42096,1236,-1512,16302,-120,-521,718,1,7,1567,281,
42116,1200,-1535,16342,-248,-384,666,1,2,1568,286,
42136,1195,-1556,16347,-392,-179,613,1,19,1559,279,
42157,1197,-1564,16412,-533,27,542,1,10,1564,278,
42177,1176,-1556,16473,-639,230,481,1,18,1566,280,
42197,1133,-1549,16547,-726,385,446,1,10,1570,286,
42218,1102,-1547,16534,-807,420,439,1,20,1572,274,
42238,1052,-1544,16454,-845,370,440,1,11,1565,277,
42258,996,-1559,16324,-872,306,457,1,10,1568,282,
42279,931,-1549,16129,-920,260,471,1,14,1570,274,
42299,842,-1516,15942,-987,257,490,1,10,1562,280,
42319,752,-1485,15802,-1028,289,497,1,12,1566,278,
42340,682,-1446,15801,-1014,297,482,1,13,1567,281,
42360,687,-1418,15803,-963,220,453,1,9,1565,281,
42381,665,-1382,15802,-898,94,420,1,15,1571,277,
42401,608,-1402,15781,-782,-16,370,1,19,1569,279,
42421,634,-1438,15765,-614,-82,285,1,22,1570,274,
42442,651,-1454,15688,-460,-150,210,1,12,1560,274,
42462,651,-1453,15553,-344,-266,117,1,15,1573,277,
42482,623,-1491,15533,-227,-343,42,1,24,1574,272,
42503,637,-1579,15591,-102,-396,-2,1,9,1573,283,
42523,639,-1592,15638,43,-424,0,1,16,1566,282,
42544,638,-1633,15674,194,-455,30,1,15,1565,275,
42564,720,-1661,15724,341,-512,50,1,16,1564,276,
42584,821,-1682,15934,465,-611,70,1,13,1575,277,
42605,925,-1659,16078,466,-699,103,1,14,1560,272,
42625,992,-1650,16135,349,-711,168,1,15,1563,287,
42645,1004,-1638,16132,148,-610,230,1,19,1559,275,
42665,1013,-1642,16125,-64,-412,296,1,15,1571,285,
42686,1019,-1594,16127,-201,-316,346,1,13,1565,281,
42706,973,-1585,16248,-301,-398,378,1,15,1573,279,
42726,981,-1656,16339,-347,-488,367,1,15,1565,285,
42747,962,-1703,16422,-347,-483,326,1,12,1564,286,
42767,933,-1742,16477,-337,-369,271,1,17,1565,281,
42788,900,-1772,16498,-310,-237,235,1,20,1566,272,
42808,836,-1800,16493,-305,-155,240,1,15,1559,275,
42828,789,-1795,16422,-318,-78,255,1,22,1562,276,
42849,780,-1756,16317,-343,20,258,1,14,1566,276,
42869,744,-1693,16203,-341,112,248,1,23,1559,283,
42889,688,-1656,16115,-349,153,225,1,11,1567,275,
42910,617,-1668,16072,-336,136,215,1,15,1567,277,
42930,551,-1690,16046,-285,69,229,1,17,1565,275,
42950,548,-1694,16000,-225,-58,245,1,28,1564,280,
42971,558,-1716,15983,-170,-170,260,1,18,1560,278,
42991,560,-1747,16021,-100,-274,277,1,17,1561,283,
43012,605,-1787,16017,-20,-427,309,1,24,1566,276,
43032,679,-1771,15990,44,-677,384,1,11,1565,279,
43052,709,-1768,15957,53,-930,475,1,18,1564,288,
43073,671,-1856,15922,-20,-1058,587,1,9,1565,283,
43093,616,-1924,15879,-157,-1012,718,1,10,1560,280,
43113,562,-1996,15917,-348,-855,870,1,17,1567,273,
43133,544,-2035,15981,-546,-656,1014,1,16,1564,278,
43154,549,-2067,16069,-708,-449,1132,1,21,1559,279,
43174,540,-2059,16113,-832,-323,1205,1,11,1563,285,
43195,523,-2055,16154,-897,-241,1240,1,15,1561,279,
43215,507,-2010,16202,-871,-135,1207,1,12,1550,280,
43236,511,-1928,16208,-754,-19,1130,1,20,1564,274,
43256,499,-1895,16196,-548,61,997,1,20,1564,278,
43276,527,-1859,16138,-329,79,841,1,22,1564,282,
43296,555,-1827,16136,-153,31,679,1,19,1565,279,
43306,570,-1818,16131,-89,0,590,1,9,1557,279,
43327,581,-1847,16097,12,-7,436,1,23,1565,277,
43347,535,-1920,16035,77,12,325,1,12,1552,284,
43368,503,-1969,16005,98,40,287,1,14,1566,268,
43388,485,-2049,15982,86,44,296,1,11,1561,271,
43408,472,-2103,15994,43,9,371,1,23,1561,275,
43429,464,-2094,15969,-27,-45,510,1,14,1564,278,
43449,487,-2113,15920,-64,-74,667,1,24,1562,284,
43469,520,-2090,15897,-24,-14,821,1,21,1561,277,
43490,535,-2044,16027,176,45,921,1,17,1565,273,
43510,525,-2031,16134,528,-2,1000,1,17,1563,287,
43530,529,-2023,16122,897,-131,1077,1,11,1563,279,
43551,594,-2037,16164,1265,-216,1134,1,20,1556,274,
43571,682,-2023,16246,1566,-140,1171,1,17,1557,277,
43592,821,-1974,16267,1715,38,1188,1,17,1561,281,
43612,974,-1933,16215,1695,174,1162,1,13,1555,283,
43632,1150,-1936,16171,1552,299,1061,1,11,1563,283,
43653,1264,-1879,16084,1355,452,898,1,13,1555,277,
43673,1366,-1827,16072,1150,616,700,1,15,1561,271,
43693,1441,-1798,16124,951,761,494,1,13,1571,289,
43713,1447,-1785,16136,769,789,362,1,14,1562,282,
43734,1414,-1768,16058,595,705,279,1,21,1563,285,
43754,1404,-1735,15903,398,554,256,1,20,1556,280,
43775,1360,-1696,15818,174,405,245,1,17,1565,281,
43795,1315,-1690,15848,-16,339,248,1,11,1563,281,
43816,1291,-1686,15875,-241,322,253,1,15,1561,283,
43836,1217,-1705,15931,-488,335,266,1,8,1554,278,
43856,1163,-1771,16035,-617,343,283,1,8,1556,272,
43877,1126,-1788,16172,-578,304,322,1,17,1557,275,
43897,1124,-1790,16158,-468,239,373,1,15,1557,277,
43917,1108,-1788,16130,-334,218,407,1,22,1562,276,
43938,1084,-1778,16117,-201,250,437,1,19,1563,279,
43958,1112,-1730,16114,-109,275,451,1,18,1564,278,
43978,1161,-1649,16091,-34,297,426,1,16,1556,290,
43999,1202,-1589,16063,44,317,383,1,18,1558,278,
44019,1212,-1533,16065,141,374,350,1,17,1555,279,
44039,1234,-1480,16051,234,383,313,1,17,1553,275,
44060,1267,-1465,15997,312,327,260,1,21,1561,279,
44080,1239,-1454,15839,310,224,194,1,18,1564,278,
44101,1180,-1488,15728,236,122,155,1,13,1561,285,
44121,1113,-1742,15767,139,82,180,1,16,1558,274,
44141,1073,-1963,15918,98,-33,264,1,20,1568,278,
44162,1095,-2151,16004,125,-282,428,1,21,1555,281,
44182,1196,-2273,16060,69,-530,757,1,12,1556,276,
44202,1369,-2221,16069,-92,-448,1015,1,19,1559,273,
44223,1407,-1937,15866,-474,208,1122,1,13,1555,283,
44243,1258,-1764,15799,-1067,1014,1285,1,13,1555,273,
44263,1168,-1802,15816,-1648,1625,1456,1,21,1551,281,
44284,1236,-1697,16001,-1923,1804,1600,1,25,1561,279,
44304,1344,-1389,16312,-1879,1605,1644,1,20,1560,274,
44325,1400,-1072,16273,-1730,1214,1672,1,20,1568,276,
44345,1382,-785,16031,-1636,848,1633,1,21,1559,277,
44365,1242,-633,15843,-1710,673,1442,1,20,1558,276,
44386,945,-439,15965,-1799,643,1385,1,25,1557,269,
44406,732,-308,16116,-1915,480,1345,1,20,1552,274,
44426,548,-459,16437,-1847,66,1402,1,24,1562,270,
44447,485,-641,16678,-1552,-438,1514,1,13,1557,279,
44467,514,-789,16722,-1158,-888,1686,1,21,1557,269,
44487,578,-904,16604,-830,-1145,1871,1,22,1556,268,
44508,644,-995,16450,-642,-1123,2089,1,23,1549,273,
44528,679,-1069,16333,-654,-864,2330,1,25,1555,283,
44548,681,-1238,16235,-861,-495,2664,1,31,1553,279,
44569,696,-1425,16126,-1192,-187,3081,1,26,1544,272,
44589,617,-1473,16089,-1557,93,3561,1,20,1554,268,
44610,492,-1404,16065,-1912,387,4054,1,27,1553,277,
44630,337,-1316,16053,-2192,579,4455,1,33,1553,273,
44650,176,-1184,16075,-2372,694,4725,1,32,1554,266,
44670,103,-1177,16115,-2401,638,4905,1,25,1549,277,
44691,25,-1100,16117,-2303,429,4957,1,26,1548,270,
44711,-68,-986,16019,-2122,129,4883,1,28,1548,272,
44732,-290,-740,15909,-1855,-227,4583,1,31,1549,267,
44752,-485,-505,15836,-1658,-586,4101,1,42,1548,274,
44773,-500,-597,15917,-1442,-874,3528,1,37,1547,269,
44793,-397,-703,16107,-1127,-1023,2897,1,35,1547,269,
44813,-308,-818,16165,-779,-1006,2283,1,31,1539,267,
44833,-303,-1149,16123,-448,-850,1778,1,31,1551,277,
44854,-284,-1268,16132,-82,-593,1321,1,23,1543,265,
44874,-226,-1243,16190,262,-413,851,1,31,1545,275,
44895,-185,-1232,16209,560,-345,389,1,30,1540,280,
44915,-156,-1292,16129,793,-379,-55,1,33,1545,265,
44935,-191,-1354,15984,885,-448,-421,1,33,1549,267,
44956,-235,-1380,15873,837,-452,-723,1,30,1548,266,
44976,-301,-1409,15762,655,-251,-1009,1,25,1541,271,
44996,-349,-1405,15698,382,130,-1285,1,39,1541,277,
45017,-381,-1378,15700,59,706,-1602,1,37,1549,265,
45037,-350,-1324,15621,-359,1489,-1971,1,26,1548,272,
45058,-347,-1224,15522,-877,2396,-2340,1,40,1546,278,
45078,-468,-1153,15682,-1373,3540,-2583,1,40,1550,274,
45098,-633,-1154,15895,-1748,4403,-2660,1,34,1552,276,
45119,-766,-1131,16157,-2000,4674,-2594,1,32,1556,268,
45139,-780,-1078,16336,-2042,4390,-2411,1,36,1548,264,
45159,-801,-890,16480,-1835,3629,-2167,1,24,1560,268,
45180,-961,-618,16550,-1454,2622,-1925,1,36,1554,270,
45200,-1036,-352,16604,-946,1472,-1716,1,32,1558,268,
45220,-936,-154,16591,-469,593,-1629,1,28,1556,266,
45241,-860,10,16550,-111,71,-1657,1,30,1556,270,
45261,-926,126,16502,99,5,-1835,1,37,1555,271,
45281,-939,215,16337,235,233,-2165,1,26,1562,262,
45302,-801,257,16205,330,527,-2542,1,31,1557,267,
45322,-660,338,16238,432,973,-3079,1,26,1556,264,
45343,-538,393,16359,473,1592,-3703,1,27,1557,273,
45363,-473,447,16364,326,2060,-4278,1,30,1562,266,
45383,-404,489,16240,94,2306,-4824,1,27,1565,267,
45404,-453,604,16053,-95,2400,-5265,1,31,1565,263,
45424,-524,813,15899,-236,2366,-5439,1,28,1560,268,
45444,-550,981,15825,-430,2212,-5415,1,30,1570,268,
45465,-467,869,15848,-681,2032,-5507,1,21,1567,269,
45485,-280,492,15972,-1037,1993,-5878,1,27,1581,265,
45506,-521,470,16067,-1408,2340,-6222,1,26,1570,258,
45526,-726,747,15849,-1524,3012,-6157,1,29,1581,267,
45546,-887,1012,15705,-1211,3307,-5885,1,32,1576,262,
45566,-996,1182,15750,-1015,3330,-5322,1,28,1576,266,
45587,-1006,1276,15954,-942,3276,-4631,1,25,1577,257,
45607,-839,1463,16248,-982,3098,-4104,1,27,1583,253,
45628,-700,1797,16475,-1158,2658,-3867,1,20,1582,262,
45648,-619,2159,16615,-1375,1946,-3744,1,18,1582,260,
45669,-616,2337,16759,-1610,1031,-3689,1,25,1585,261,
45689,-670,2308,16946,-1797,-309,-3760,1,29,1579,259,
45709,-762,2095,16888,-1651,-1837,-3953,1,22,1574,260,
45729,-958,1942,16723,-1282,-3225,-4082,1,17,1583,263,
45750,-1145,1789,16576,-930,-4167,-4143,1,24,1586,266,
45770,-1306,1624,16474,-689,-4407,-4068,1,24,1582,260,
45791,-1500,1340,16387,-414,-4074,-3814,1,26,1588,262,
45811,-1453,1088,16071,-13,-3482,-3518,1,30,1580,264,
45831,-1349,939,15759,239,-2986,-3307,1,15,1585,267,
45852,-1188,821,15552,315,-2661,-3182,1,22,1586,262,
45872,-1025,797,15505,353,-2389,-3170,1,14,1588,268,
45893,-879,719,15548,477,-2009,-3304,1,8,1584,270,
45913,-825,655,15581,609,-1354,-3404,1,18,1586,264,
45933,-933,684,15611,590,-472,-3351,1,17,1587,265,
45954,-715,696,15680,348,91,-3063,1,14,1584,266,
45974,-828,835,15972,-199,122,-2543,1,19,1587,269,
45994,-835,893,16298,-793,-563,-1988,1,19,1591,263,
46014,-882,796,16671,-1067,-1935,-1669,1,11,1585,271,
46035,-1059,618,16899,-1248,-3591,-1800,1,11,1593,261,
46055,-996,446,16955,-1354,-5155,-1985,1,17,1587,271,
46076,-917,412,16677,-1292,-6027,-1744,1,22,1588,272,
46096,-879,309,16318,-1078,-6206,-1540,1,19,1579,271,
46116,-882,-97,15906,-670,-5467,-1649,1,19,1579,263,
46137,-760,-640,15632,-207,-3869,-1949,1,22,1588,270,
46157,-707,-1249,15464,-37,-1648,-2303,1,18,1584,270,
46177,-773,-1757,15483,-209,272,-2809,1,21,1589,271,
46198,-856,-1821,15585,-421,1569,-3279,1,14,1594,270,
46218,-1055,-1427,15701,-643,2315,-3343,1,12,1590,266,
46239,-1445,-832,15862,-1134,2897,-3069,1,12,1588,264,
46259,-1721,-385,16182,-1692,3189,-2648,1,11,1597,271,
46279,-1968,-328,16607,-2160,3245,-2304,1,14,1596,264,
46300,-2048,92,17003,-2323,3653,-2062,1,10,1596,262,
46320,-2046,669,17070,-2090,4436,-2094,1,15,1593,267,
46340,-1943,1080,16887,-1560,5024,-2354,1,18,1596,262,
46361,-1872,1428,16395,-997,5243,-2682,1,14,1602,266,
46381,-1813,1604,15848,-818,5354,-3057,1,14,1594,260,
46402,-1786,1803,15345,-932,5360,-3383,1,19,1601,255,
46422,-1820,2038,14987,-1246,4981,-3687,1,14,1598,260,
46442,-1877,2258,14957,-1727,4069,-3912,1,6,1606,260,
46463,-2050,2420,15094,-2164,2721,-4076,1,12,1608,258,
46483,-2165,2411,15199,-2432,1245,-4148,1,10,1612,256,
46503,-2258,2039,15325,-2392,333,-4072,1,11,1607,255,
46524,-2425,1406,15867,-1916,171,-3800,1,14,1608,256,
46544,-2543,900,16534,-1068,628,-3191,1,14,1610,258,
46564,-2560,979,16565,-451,926,-2464,1,11,1613,265,
46585,-2496,1327,15988,-379,171,-1726,1,16,1608,250,
46605,-2353,1612,15596,-553,-1414,-1156,1,7,1609,255,
46625,-2170,1800,15458,-594,-2459,-996,1,16,1608,254,
46646,-2114,1912,15546,-481,-2242,-1236,1,4,1604,250,
46666,-2138,1991,15569,-207,-1151,-1752,1,0,1610,252,
46686,-2274,2060,15574,-54,-188,-2211,1,5,1609,253,
46707,-2364,2169,15573,-290,289,-2452,1,6,1614,260,
46727,-2422,2287,15677,-732,386,-2576,1,11,1603,257,
46748,-2453,2376,15939,-999,390,-2686,1,9,1603,247,
46768,-2502,2485,16169,-928,433,-2957,1,20,1608,252,
46788,-2486,2547,16399,-566,385,-3315,1,2,1608,252,
46809,-2468,2565,16568,-137,8,-3695,1,2,1614,250,
46829,-2449,2552,16686,384,-865,-4018,1,0,1608,264,
46849,-2374,2471,16769,886,-1892,-4237,1,8,1610,252,
46870,-2198,2447,16898,1279,-2931,-4279,1,11,1611,261,
46890,-1996,2147,16952,1683,-3799,-4579,1,-6,1608,264,
46911,-1846,1944,17090,2249,-4215,-4884,1,-3,1611,261,
46931,-1563,1676,17144,2793,-4124,-5165,1,3,1611,267,
46951,-1277,1425,17150,3200,-3880,-5547,1,-2,1606,260,
46972,-1078,1190,16986,3449,-3648,-5997,1,-14,1612,274,
46992,-919,972,16907,3641,-3656,-6371,1,-15,1611,265,
47012,-743,738,16768,3771,-3848,-6735,1,-11,1613,265,
47032,-652,512,16660,3897,-4238,-7079,1,-7,1611,271,
47053,-576,335,16536,3982,-4680,-7390,1,-9,1603,267,
47073,-415,153,16427,4052,-5042,-7753,1,-17,1605,271,
47094,-223,-119,16296,4016,-5216,-8204,1,-28,1606,272,
47114,-131,-465,16142,3905,-5159,-8618,1,-22,1608,274,
47134,-87,-736,15929,3804,-4880,-8959,1,-21,1611,277,
47155,-6,-955,15715,3703,-4527,-9238,1,-27,1609,273,
47175,98,-1134,15494,3520,-4412,-9438,1,-33,1601,267,
47196,157,-1387,15261,3192,-4681,-9602,1,-32,1602,284,
47216,107,-1683,15017,2659,-5232,-9455,1,-25,1603,283,
47236,118,-1983,14796,2064,-5466,-9089,1,-35,1605,277,
47257,245,-2297,14663,1460,-5084,-8821,1,-44,1602,280,
47277,393,-2695,14623,759,-4075,-8745,1,-39,1595,283,
47297,378,-3001,14669,34,-2912,-8616,1,-37,1605,283,
47318,291,-3300,14760,-713,-1901,-8336,1,-49,1593,283,
47338,35,-3445,14896,-1415,-1515,-7747,1,-37,1607,279,
47358,-236,-3543,15044,-2004,-1503,-6873,1,-42,1598,278,
47379,-448,-3609,15252,-2327,-1437,-5787,1,-43,1599,279,
47399,-323,-3309,15586,-2089,-1046,-4769,1,-50,1598,286,
47420,-238,-3164,15855,-1610,-256,-4137,1,-53,1601,285,
47440,-36,-2896,16048,-1190,529,-3721,1,-42,1610,280,
47460,79,-2661,16186,-912,889,-3554,1,-50,1598,278,
47481,18,-2713,16044,-849,824,-3455,1,-46,1600,282,
47501,-48,-2895,15814,-975,763,-3307,1,-42,1602,282,
47521,55,-2926,15683,-1245,1229,-3322,1,-43,1605,289,
47542,171,-2829,15684,-1450,1942,-3648,1,-45,1601,279,
47562,5,-2579,15809,-1644,2280,-4076,1,-45,1605,283,
47582,-256,-2460,15845,-1995,2167,-4250,1,-52,1604,286,
47603,-615,-2495,15836,-2472,2047,-3984,1,-49,1605,279,
47623,-949,-2569,15885,-2818,2101,-3384,1,-43,1607,279,
47643,-1222,-2404,16222,-2853,2150,-2620,1,-50,1600,270,
47664,-1367,-2036,16564,-2577,1988,-2058,1,-41,1605,275,
47684,-1512,-1733,16689,-2041,1831,-1749,1,-42,1602,282,
47704,-1706,-1513,16600,-1592,1788,-1541,1,-49,1613,281,
47725,-2083,-1146,16755,-1466,1593,-1175,1,-50,1608,272,
47745,-2029,-728,16710,-1310,907,-792,1,-51,1601,275,
47766,-1737,-409,16807,-1040,33,-857,1,-44,1610,282,
47786,-1602,-696,16869,-724,-1343,-1212,1,-37,1605,271,
47806,-1648,-1486,16804,-250,-2874,-1514,1,-56,1604,280,
47827,-1643,-2510,16497,300,-3980,-1579,1,-52,1602,278,
47847,-1629,-3203,16069,734,-4261,-1358,1,-55,1597,279,
47867,-1401,-3496,15697,835,-4087,-1005,1,-51,1599,281,
47888,-1315,-3184,15565,534,-3719,-798,1,-48,1596,276,
47908,-1092,-2741,15752,168,-3248,-974,1,-52,1598,280,
47928,-963,-2249,15949,-87,-2314,-1571,1,-43,1591,279,
47949,-985,-1966,16129,-131,-931,-2309,1,-51,1603,283,
47969,-1182,-2085,16203,-84,527,-2943,1,-54,1610,278,
47990,-1433,-2775,16409,-112,1585,-3151,1,-52,1610,284,
48010,-1450,-3202,16474,-110,1921,-2857,1,-52,1612,284,
48030,-1276,-3062,16546,-29,2145,-2558,1,-45,1615,277,
48051,-1241,-2749,16410,-215,2073,-2271,1,-45,1613,283,
48071,-1373,-2293,16170,-565,1845,-2330,1,-49,1613,287,
48091,-1483,-2027,15996,-815,1784,-2533,1,-46,1618,284,
48112,-1583,-2130,15826,-983,1887,-2707,1,-52,1618,278,
48132,-1589,-2289,15593,-1102,2026,-2685,1,-54,1616,288,
48152,-1605,-2190,15309,-1352,2011,-2556,1,-57,1617,293,
48173,-1709,-1858,15195,-1749,1595,-2463,1,-53,1609,279,
48193,-1878,-1687,15239,-2128,994,-2474,1,-51,1617,287,
48213,-2054,-1761,15378,-2406,595,-2536,1,-53,1615,285,
48234,-2070,-1859,15524,-2504,550,-2558,1,-56,1614,290,
48254,-2064,-1803,15775,-2292,523,-2597,1,-52,1620,288,
48274,-2146,-1696,16060,-2006,232,-2659,1,-54,1622,282,
48295,-2553,-1573,16216,-1590,-345,-2800,1,-56,1622,292,
48315,-2796,-1483,16366,-1120,-812,-3002,1,-53,1619,287,
48336,-3024,-1522,16539,-537,-1125,-3130,1,-50,1616,284,
48356,-3196,-1642,16627,117,-1276,-3132,1,-53,1617,289,
48376,-3185,-1720,16552,689,-1173,-3085,1,-63,1615,285,
48397,-2997,-1767,16424,1221,-952,-3062,1,-65,1603,293,
48417,-2811,-1865,16257,1583,-868,-3112,1,-54,1612,290,
48438,-2577,-1978,16123,1798,-893,-3319,1,-62,1614,282,
48458,-2440,-1956,15984,1924,-984,-3717,1,-70,1614,288,
48478,-2402,-1916,15923,1951,-1119,-4090,1,-64,1610,284,
48499,-2377,-2029,15907,1883,-1284,-4366,1,-62,1614,280,
48519,-2429,-2056,15867,1848,-1334,-4496,1,-70,1618,286,
48539,-2573,-1960,15913,2005,-1335,-4518,1,-68,1608,284,
48560,-2687,-1923,16051,2310,-1511,-4562,1,-68,1602,284,
48580,-2705,-2119,16131,2626,-1686,-4804,1,-66,1608,284,
48600,-2715,-2250,16088,2891,-1601,-5342,1,-70,1606,286,
48621,-2668,-2188,16089,2951,-1337,-6012,1,-77,1611,287,
48641,-2532,-2170,16148,2793,-1114,-6790,1,-71,1597,285,
48661,-2334,-2344,16103,2597,-877,-7710,1,-79,1609,285,
48682,-2055,-2449,16055,2360,-695,-8636,1,-84,1602,286,
48702,-1826,-2266,16034,1874,-402,-9505,1,-91,1601,289,
48722,-1753,-1965,15975,1143,91,-9999,1,-87,1603,279,
48743,-1776,-1775,15969,333,679,-10073,1,-85,1599,277,
48763,-1651,-1827,15997,-359,1146,-9919,1,-88,1600,292,
48784,-1626,-1698,15994,-1058,1856,-9547,1,-84,1598,288,
48804,-1693,-1330,16035,-1832,2654,-8919,1,-97,1603,287,
48825,-1833,-1145,16234,-2508,3200,-8272,1,-93,1599,277,
48845,-1962,-999,16350,-2831,3630,-7805,1,-93,1603,277,
48865,-2109,-644,16336,-2850,4069,-7542,1,-100,1590,284,
48885,-2267,-202,16307,-2785,4267,-7367,1,-93,1601,275,
48906,-2455,161,16346,-2572,3853,-7303,1,-96,1596,286,
48926,-2620,284,16459,-2078,2915,-7369,1,-89,1595,281,
48947,-2811,371,16561,-1335,2053,-7536,1,-82,1608,276,
48967,-2981,445,16578,-433,1408,-7752,1,-90,1596,276,
48987,-3066,526,16466,373,898,-7992,1,-91,1591,277,
49008,-2881,495,16352,1015,253,-8396,1,-91,1599,279,
49028,-2715,472,16210,1407,-93,-8917,1,-95,1597,279,
49048,-2706,479,16103,1501,-172,-9255,1,-97,1597,277,
49069,-2662,487,15985,1329,-281,-9392,1,-103,1591,279,
49089,-2529,378,15871,1116,-533,-9574,1,-104,1586,282,
49110,-2379,294,15771,977,-622,-9834,1,-108,1594,280,
49130,-2344,251,15685,732,-533,-9959,1,-106,1586,276,
49150,-2338,188,15562,438,-374,-9949,1,-108,1584,274,
49170,-2312,133,15468,209,-273,-9875,1,-110,1582,278,
49191,-2229,151,15415,-14,-204,-9793,1,-109,1587,271,
49211,-2187,234,15371,-369,39,-9648,1,-108,1584,282,
49232,-2201,342,15298,-790,163,-9384,1,-112,1582,280,
49252,-2246,377,15275,-1178,-38,-9073,1,-109,1583,279,
49272,-2204,364,15344,-1315,-508,-8877,1,-118,1568,282,
49293,-2268,337,15454,-1146,-881,-8706,1,-113,1577,275,
49313,-2300,345,15578,-720,-1266,-8442,1,-113,1573,281,
49334,-2291,323,15692,-168,-1823,-8196,1,-117,1563,279,
49354,-2211,303,15771,483,-2420,-8077,1,-118,1572,278,
49374,-2192,236,15899,1162,-2962,-7992,1,-108,1554,280,
49394,-2152,142,16039,1782,-3341,-7807,1,-111,1559,273,
49415,-2070,24,16157,2219,-3469,-7640,1,-119,1563,283,
49435,-1910,-108,16174,2536,-3429,-7579,1,-116,1552,272,
49456,-1732,-263,16175,2651,-3229,-7584,1,-120,1548,278,
49476,-1551,-386,16196,2488,-2967,-7602,1,-122,1550,266,
49496,-1414,-528,16231,2118,-2646,-7652,1,-125,1551,279,
49517,-1402,-628,16265,1697,-2192,-7742,1,-122,1548,278,
49537,-1410,-746,16286,1270,-1626,-7924,1,-122,1546,270,
49557,-1404,-843,16339,910,-1112,-8261,1,-134,1548,282,
49578,-1392,-880,16400,681,-833,-8615,1,-120,1540,276,
49598,-1422,-1001,16420,532,-793,-8803,1,-117,1541,275,
49619,-1417,-1144,16375,552,-860,-8783,1,-121,1537,269,
49639,-1356,-1339,16290,757,-953,-8532,1,-127,1531,275,
49659,-1289,-1480,16211,994,-1191,-8037,1,-122,1536,278,
49679,-1316,-1444,16023,1168,-1435,-7395,1,-122,1542,268,
49700,-1421,-1408,16293,1077,-1273,-7025,1,-129,1535,269,
49720,-1425,-1149,16252,839,-992,-6888,1,-122,1528,268,
49740,-1530,-889,16302,479,-444,-6764,1,-121,1533,269,
49761,-1536,-699,16303,129,176,-6630,1,-130,1534,276,
49781,-1439,-643,16318,14,519,-6450,1,-124,1530,270,
49802,-1264,-580,16251,188,464,-6125,1,-129,1529,277,
49822,-1150,-574,16121,535,144,-5622,1,-119,1523,265,
49843,-1028,-627,16010,883,-451,-5057,1,-114,1524,270,
49863,-928,-706,15877,1190,-1065,-4562,1,-121,1527,263,
49883,-813,-826,15847,1358,-1605,-4233,1,-125,1525,271,
49903,-672,-1046,15772,1386,-2022,-4055,1,-119,1519,269,
49924,-477,-1294,15722,1223,-2192,-3971,1,-120,1518,266,
49944,-328,-1483,15761,785,-2090,-3887,1,-121,1521,277,
49965,-286,-1549,15790,118,-1715,-3704,1,-117,1517,267,
49985,-325,-1543,15894,-707,-995,-3498,1,-111,1517,267,
50005,-468,-1419,15989,-1474,-79,-3337,1,-126,1514,272,
50026,-587,-1226,16093,-2100,756,-3267,1,-112,1510,270,
50046,-767,-1022,16164,-2523,1423,-3221,1,-122,1506,278,
50066,-887,-768,16199,-2676,1737,-3137,1,-125,1517,273,
50087,-976,-499,16265,-2643,1632,-3028,1,-114,1516,274,
50107,-1162,-296,16366,-2401,1141,-2814,1,-106,1516,272,
50127,-1341,-193,16466,-1823,504,-2456,1,-115,1511,273,
50148,-1536,-151,16535,-1049,-92,-2077,1,-119,1513,273,
50168,-1662,-130,16383,-327,-556,-1788,1,-108,1514,272,
50178,-1713,-116,16254,-154,-725,-1746,1,-114,1506,278,
50199,-1842,-63,15917,-167,-938,-1886,1,-106,1500,282,
50219,-1993,-73,15639,-555,-953,-2154,1,-115,1513,271,
50240,-2094,-114,15579,-1161,-907,-2409,1,-109,1499,267,
50260,-2092,-371,15758,-1632,-871,-2579,1,-120,1504,274,
50280,-2077,-608,15998,-1765,-743,-2602,1,-108,1510,270,
50301,-2068,-755,16149,-1542,-562,-2587,1,-113,1505,277,
50321,-2100,-816,16146,-1203,-382,-2564,1,-104,1514,274,
