t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
22677,-1250,149,16179,-80,-15,101,1,7,1569,301,
22697,-1250,169,16179,-76,-15,101,1,9,1567,301,
22717,-1236,156,16174,-74,-23,108,1,15,1569,307,
22738,-1232,157,16163,-79,-24,105,1,11,1563,299,
22758,-1226,161,16140,-72,-21,106,1,14,1564,300,
22779,-1234,147,16137,-76,-22,106,1,17,1563,301,
22799,-1246,152,16152,-75,-16,105,1,17,1565,301,
22819,-1245,161,16140,-75,-17,104,1,12,1566,308,
22840,-1247,146,16149,-81,-25,99,1,12,1572,302,
22860,-1246,147,16147,-73,-20,104,1,18,1566,296,
22880,-1238,167,16164,-77,-22,101,1,14,1568,302,
22901,-1237,158,16176,-77,-24,103,1,15,1551,303,
22921,-1237,165,16183,-71,-19,103,1,4,1568,298,
22941,-1251,156,16171,-80,-23,104,1,21,1571,307,
22962,-1266,140,16179,-74,-22,104,1,7,1565,303,
22982,-1261,164,16162,-78,-21,106,1,18,1562,306,
23003,-1257,146,16151,-76,-27,108,1,11,1569,305,
23023,-1243,142,16158,-75,-15,106,1,12,1562,296,
23043,-1233,162,16149,-78,-18,107,1,17,1567,299,
23064,-1243,133,16151,-81,-24,106,1,14,1556,302,
23084,-1248,142,16160,-77,-14,105,1,8,1560,304,
23104,-1247,149,16167,-75,-22,108,1,13,1569,305,
23124,-1249,148,16160,-74,-23,104,1,16,1568,304,
23145,-1245,150,16166,-71,-24,108,1,18,1568,306,
23165,-1247,146,16173,-79,-27,110,1,12,1566,306,
23186,-1254,144,16171,-75,-20,103,1,14,1570,296,
23206,-1245,154,16156,-83,-21,104,1,18,1564,306,
23226,-1250,152,16171,-85,-20,103,1,18,1574,304,
23247,-1242,138,16161,-79,-19,103,1,13,1571,305,
23267,-1232,151,16162,-79,-18,105,1,13,1571,313,
23287,-1231,143,16177,-78,-19,104,1,11,1581,305,
23308,-1225,144,16170,-77,-19,107,1,11,1567,303,
23328,-1224,144,16155,-78,-22,110,1,12,1566,308,
23348,-1239,150,16151,-75,-25,109,1,15,1569,305,
23369,-1242,148,16165,-79,-21,106,1,8,1570,306,
23389,-1241,149,16151,-80,-24,106,1,13,1569,305,
23410,-1239,157,16161,-76,-22,105,1,10,1568,312,
23430,-1239,155,16173,-84,-22,102,1,16,1566,304,
23450,-1244,148,16169,-80,-21,105,1,9,1565,293,
23470,-1245,154,16160,-78,-21,99,1,11,1571,309,
23491,-1253,158,16167,-79,-24,103,1,9,1563,305,
23511,-1248,145,16176,-82,-20,103,1,14,1572,302,
23531,-1245,146,16162,-79,-21,103,1,16,1566,306,
23552,-1243,150,16168,-77,-23,103,1,23,1561,311,
23572,-1240,148,16163,-79,-17,105,1,4,1568,304,
23593,-1243,146,16158,-74,-16,105,1,16,1570,304,
23613,-1245,145,16167,-76,-16,108,1,10,1564,310,
23633,-1251,149,16171,-76,-26,108,1,13,1571,307,
23654,-1261,151,16166,-78,-26,107,1,19,1569,313,
23674,-1251,145,16167,-81,-23,108,1,14,1564,304,
23694,-1245,140,16169,-79,-24,109,1,17,1565,307,
23714,-1241,154,16168,-75,-25,111,1,10,1568,306,
23735,-1254,154,16168,-76,-22,110,1,16,1576,302,
23755,-1245,143,16155,-77,-18,107,1,17,1573,305,
23776,-1246,145,16150,-78,-20,104,1,19,1563,299,
23796,-1248,153,16165,-78,-23,103,1,17,1563,295,
23816,-1238,147,16155,-80,-24,106,1,15,1567,301,
23837,-1244,137,16148,-78,-26,106,1,13,1575,303,
23857,-1240,143,16147,-77,-26,108,1,9,1567,293,
23877,-1236,147,16149,-78,-26,106,1,17,1563,295,
23898,-1245,150,16151,-78,-30,106,1,13,1563,295,
23918,-1254,154,16148,-77,-26,109,1,15,1569,301,
23938,-1256,151,16135,-77,-25,109,1,8,1566,302,
23959,-1244,135,16144,-78,-27,104,1,16,1564,304,
23979,-1250,154,16154,-79,-21,104,1,14,1570,304,
24000,-1256,155,16154,-80,-27,103,1,24,1564,298,
24020,-1254,152,16164,-78,-23,103,1,10,1568,312,
24040,-1244,159,16155,-78,-21,104,1,10,1568,306,
24060,-1245,157,16148,-75,-25,106,1,17,1567,307,
24081,-1243,167,16163,-75,-25,107,1,15,1571,297,
24101,-1237,177,16176,-76,-28,109,1,16,1572,300,
24121,-1235,153,16175,-75,-30,109,1,15,1567,297,
24142,-1232,151,16175,-78,-23,107,1,13,1567,303,
24162,-1232,154,16155,-79,-22,107,1,13,1561,299,
24183,-1236,147,16157,-79,-17,107,1,11,1571,297,
24203,-1225,153,16167,-78,-18,110,1,15,1569,301,
24223,-1242,159,16178,-79,-18,112,1,11,1565,303,
24244,-1238,161,16190,-73,-21,107,1,13,1571,303,
24264,-1230,148,16190,-77,-20,109,1,14,1562,298,
24284,-1229,150,16169,-75,-21,108,1,13,1573,307,
24305,-1234,151,16164,-76,-22,112,1,22,1568,300,
24325,-1233,159,16161,-82,-20,110,1,14,1570,298,
24345,-1246,152,16152,-81,-18,105,1,11,1563,297,
24366,-1244,157,16141,-81,-19,105,1,8,1568,302,
24386,-1238,147,16164,-80,-21,106,1,12,1570,300,
24407,-1244,136,16154,-78,-20,106,1,15,1565,303,
24427,-1238,139,16158,-79,-19,106,1,11,1565,305,
24447,-1246,143,16166,-85,-19,107,1,13,1569,303,
24467,-1243,143,16161,-83,-18,108,1,16,1574,302,
24488,-1244,152,16162,-82,-16,107,1,10,1576,304,
24508,-1237,151,16163,-79,-21,104,1,14,1566,302,
24518,-1230,148,16168,-79,-25,104,1,12,1574,300,
24539,-1224,141,16157,-82,-18,106,1,10,1566,314,
24559,-1233,164,16150,-80,-17,108,1,18,1566,304,
24579,-1249,148,16158,-79,-24,105,1,13,1567,305,
24600,-1257,150,16157,-84,-19,105,1,19,1571,301,
24620,-1256,162,16167,-80,-25,106,1,10,1564,302,
24640,-1257,141,16160,-76,-27,109,1,15,1567,305,
