t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
22716,-1622,319,16097,394,-201,-501,1,17,1555,291,
22736,-1576,409,16123,174,-119,-342,1,27,1551,297,
22757,-1622,467,16092,-74,-56,-227,1,18,1560,294,
22777,-1620,375,16139,-331,18,-107,1,29,1555,297,
22797,-1639,395,16178,-509,85,2,1,26,1552,296,
22818,-1692,484,16155,-637,103,35,1,33,1543,305,
22838,-1763,509,16075,-711,85,20,1,26,1548,298,
22858,-1846,519,16006,-741,177,-13,1,29,1551,291,
22879,-1924,525,15997,-753,472,-96,1,27,1557,295,
22899,-1968,543,16047,-747,777,-149,1,21,1559,293,
22919,-2094,567,16106,-649,969,-179,1,24,1556,296,
22940,-2163,661,16208,-449,1121,-186,1,21,1555,301,
22960,-2153,785,16318,-287,1199,-228,1,32,1558,296,
22981,-2091,788,16348,-126,1044,-253,1,26,1550,296,
23001,-2054,728,16319,76,566,-200,1,22,1556,302,
23021,-2027,713,16270,242,-12,-61,1,29,1549,299,
23042,-1963,804,16238,353,-441,50,1,23,1557,293,
23062,-1880,854,16155,355,-657,94,1,25,1551,299,
23082,-1793,851,16035,259,-722,119,1,25,1551,293,
23103,-1681,793,15935,63,-732,151,1,21,1553,301,
23123,-1647,823,15916,-165,-580,141,1,24,1554,292,
23143,-1651,899,15965,-380,-222,78,1,26,1556,288,
23164,-1674,874,16014,-581,212,-11,1,33,1561,295,
23184,-1740,742,16099,-691,601,-92,1,26,1558,292,
23205,-1936,628,16127,-698,834,-127,1,24,1570,298,
23225,-2078,614,16121,-605,899,-85,1,25,1557,299,
23245,-2128,592,16028,-476,734,-30,1,21,1553,297,
23266,-2149,536,15937,-326,381,69,1,20,1546,296,
23286,-2136,507,15983,-167,9,233,1,26,1562,304,
23306,-2159,571,15981,-30,-291,372,1,23,1553,299,
23327,-2166,620,15934,49,-519,419,1,24,1558,296,
23347,-2141,743,15959,89,-481,389,1,27,1549,299,
23367,-2077,858,15928,19,-190,292,1,24,1562,296,
23388,-1984,886,16042,-123,186,178,1,26,1558,298,
23408,-1977,791,16098,-270,451,107,1,29,1555,295,
23429,-1939,662,16319,-312,383,169,1,30,1558,294,
23449,-2394,988,17217,195,-366,242,1,26,1558,300,
23469,-2398,1256,16735,642,-393,87,1,19,1557,299,
23489,-2015,972,16357,674,-502,18,1,26,1552,298,
23510,-1918,855,16296,694,-558,111,1,33,1557,289,
23530,-1875,797,16255,545,-519,137,1,25,1559,293,
23551,-1946,757,16074,602,-656,169,1,23,1551,299,
23571,-1892,601,16156,547,-442,112,1,25,1553,305,
23591,-1863,536,16088,568,-308,138,1,25,1555,295,
23612,-1821,481,16102,606,-220,136,1,17,1563,293,
23632,-1795,497,16078,707,-193,121,1,19,1557,293,
23652,-1724,453,16114,834,-154,131,1,22,1560,294,
23673,-1683,494,16124,897,-101,146,1,11,1557,299,
23693,-1677,541,16126,984,-76,160,1,21,1555,301,
23714,-1507,687,16237,918,-148,165,1,22,1564,296,
23734,-1351,576,16177,512,-160,308,1,30,1566,300,
23754,-1447,510,16148,108,-2,513,1,28,1562,304,
23774,-1487,567,16139,-88,39,639,1,24,1560,304,
23795,-1503,526,16121,-186,78,626,1,25,1565,297,
23815,-1545,567,16117,-219,81,575,1,24,1562,290,
23836,-1607,576,16130,-147,53,495,1,27,1561,297,
23856,-1577,561,16122,-16,37,376,1,17,1565,301,
23876,-1545,576,16137,75,4,246,1,28,1556,298,
23897,-1506,585,16143,116,-25,164,1,28,1568,306,
23917,-1523,566,16130,132,-14,101,1,30,1560,296,
23937,-1499,564,16133,109,-21,83,1,24,1560,294,
23958,-1562,594,16113,73,-10,57,1,25,1561,297,
23978,-1575,656,16130,85,-82,133,1,22,1566,308,
23999,-1473,510,16112,69,-94,100,1,19,1559,287,
24019,-1410,543,16123,-61,-14,112,1,23,1563,289,
24039,-1505,573,16124,-128,-4,126,1,18,1558,304,
24059,-1535,603,16138,-51,-22,104,1,22,1562,302,
24080,-1474,574,16127,-15,-56,108,1,25,1559,295,
24100,-1459,525,16132,-86,-20,117,1,19,1567,295,
24121,-1511,593,16120,-117,7,109,1,23,1563,299,
24141,-1544,592,16133,-71,-30,108,1,22,1566,294,
24162,-1509,571,16132,-31,-41,101,1,26,1562,304,
24182,-1463,565,16143,-77,-22,111,1,15,1565,301,
24202,-1503,564,16149,-111,-4,118,1,18,1562,300,
24222,-1516,590,16135,-76,-20,108,1,25,1561,299,
24243,-1493,561,16124,-54,-35,110,1,25,1569,301,
24263,-1481,555,16129,-81,-19,111,1,26,1558,298,
24284,-1498,586,16152,-110,-10,116,1,23,1557,307,
24304,-1528,585,16126,-81,-23,109,1,26,1570,302,
24324,-1503,571,16140,-62,-28,111,1,26,1558,292,
24345,-1491,571,16144,-82,-22,114,1,25,1565,305,
24365,-1498,583,16131,-92,-18,112,1,29,1557,303,
24385,-1508,586,16132,-72,-26,109,1,22,1552,294,
24406,-1500,573,16128,-75,-21,110,1,22,1568,306,
24426,-1518,568,16133,-89,-19,105,1,24,1556,300,
24446,-1535,572,16122,-88,-23,109,1,24,1564,304,
24467,-1520,573,16115,-66,-27,106,1,26,1562,298,
24487,-1490,567,16141,-69,-32,108,1,20,1550,306,
24508,-1481,565,16124,-83,-24,110,1,24,1556,304,
24528,-1504,577,16123,-87,-25,111,1,33,1561,303,
24548,-1518,579,16119,-77,-29,107,1,27,1557,307,
24568,-1509,566,16129,-73,-24,108,1,24,1562,300,
24589,-1503,576,16121,-79,-19,105,1,25,1563,297,
24609,-1500,575,16112,-78,-22,102,1,20,1562,296,
24630,-1489,564,16124,-73,-22,107,1,24,1564,298,
24650,-1496,552,16149,-80,-18,110,1,18,1558,298,
24670,-1512,555,16138,-88,-18,103,1,22,1558,304,
24691,-1516,564,16145,-82,-22,110,1,25,1555,301,
24711,-1506,564,16132,-74,-23,112,1,25,1555,293,
24731,-1499,560,16140,-80,-24,111,1,29,1555,295,
24752,-1492,571,16122,-84,-21,110,1,20,1558,298,
24772,-1499,574,16117,-76,-23,104,1,30,1568,292,
24793,-1507,570,16125,-70,-26,104,1,23,1561,297,
24813,-1507,568,16126,-75,-22,105,1,25,1559,295,
24833,-1504,566,16129,-82,-18,110,1,22,1564,306,
24854,-1509,571,16126,-81,-22,109,1,24,1558,296,
24874,-1513,574,16128,-74,-22,108,1,29,1569,305,
24894,-1517,571,16139,-76,-19,110,1,23,1559,301,
24915,-1514,564,16152,-79,-18,110,1,24,1562,304,
24935,-1499,578,16138,-73,-22,108,1,20,1560,308,
24956,-1501,571,16142,-70,-24,110,1,23,1563,295,
24976,-1501,565,16144,-75,-22,106,1,25,1563,307,
24996,-1502,567,16141,-82,-23,111,1,17,1557,299,
25016,-1499,574,16134,-81,-21,109,1,12,1546,300,
25037,-1502,569,16142,-74,-26,105,1,24,1564,296,
25057,-1500,572,16138,-75,-21,106,1,23,1557,303,
25077,-1507,571,16145,-75,-21,107,1,27,1559,303,
25098,-1512,573,16134,-77,-26,102,1,21,1561,301,
25118,-1513,573,16141,-78,-23,105,1,19,1567,297,
25139,-1515,567,16146,-81,-22,107,1,20,1558,306,
25159,-1509,578,16142,-82,-25,109,1,18,1562,300,
25179,-1498,576,16149,-78,-23,110,1,13,1559,297,
25200,-1495,580,16152,-76,-26,106,1,25,1553,303,
25220,-1496,567,16153,-81,-25,107,1,29,1557,299,
25240,-1504,576,16149,-80,-26,109,1,23,1561,301,
25261,-1502,576,16142,-74,-26,108,1,24,1558,298,
25281,-1505,569,16131,-76,-26,106,1,22,1568,308,
25302,-1507,579,16135,-71,-24,105,1,26,1566,298,
25322,-1511,574,16129,-76,-23,105,1,28,1560,302,
25342,-1506,579,16130,-74,-23,109,1,21,1559,305,
25362,-1510,577,16128,-79,-21,107,1,23,1555,299,
25383,-1513,580,16131,-79,-22,107,1,23,1563,299,
25403,-1507,575,16135,-74,-22,106,1,29,1563,301,
25424,-1504,568,16134,-78,-23,106,1,26,1564,304,
25444,-1503,572,16129,-81,-21,109,1,32,1568,302,
25464,-1508,567,16122,-78,-24,108,1,21,1563,301,
25485,-1504,566,16125,-76,-25,103,1,27,1561,299,
25505,-1498,566,16126,-77,-22,107,1,31,1567,297,
25525,-1500,580,16120,-84,-26,106,1,28,1554,302,
25546,-1503,576,16127,-82,-28,107,1,27,1565,297,
25566,-1506,576,16137,-81,-28,108,1,17,1561,297,
25587,-1508,573,16131,-81,-23,113,1,26,1564,306,
25607,-1509,574,16121,-86,-24,112,1,22,1566,308,
25627,-1508,572,16115,-79,-23,112,1,26,1560,300,
25648,-1507,577,16119,-80,-24,113,1,30,1566,298,
25668,-1503,571,16136,-81,-23,110,1,22,1566,300,
25688,-1499,565,16133,-82,-21,110,1,22,1562,298,
25709,-1500,564,16132,-86,-23,108,1,29,1555,301,
25729,-1506,566,16147,-85,-20,110,1,24,1560,298,
25750,-1508,570,16128,-85,-23,106,1,32,1556,302,
25770,-1520,569,16143,-83,-24,103,1,26,1560,302,
25790,-1523,576,16144,-80,-27,108,1,24,1562,304,
25810,-1520,583,16129,-82,-28,108,1,24,1558,298,
25831,-1511,578,16134,-84,-25,107,1,23,1561,293,
25851,-1505,568,16122,-78,-22,109,1,20,1568,296,
25871,-1504,569,16127,-82,-23,110,1,26,1562,296,
25892,-1503,561,16128,-79,-22,110,1,11,1559,295,
25912,-1500,566,16134,-79,-23,108,1,24,1562,290,
25933,-1511,569,16139,-80,-21,110,1,32,1562,302,
25953,-1513,572,16126,-80,-22,111,1,18,1566,294,
25973,-1508,572,16136,-81,-23,108,1,21,1561,293,
25994,-1513,571,16127,-78,-18,108,1,19,1555,301,
26014,-1508,567,16127,-75,-17,108,1,21,1563,297,
26034,-1513,566,16121,-75,-19,108,1,21,1563,297,
26055,-1518,578,16131,-81,-19,107,1,24,1572,294,
26075,-1509,561,16130,-76,-24,107,1,29,1563,301,
26096,-1501,565,16125,-67,-18,104,1,24,1560,304,
26116,-1494,575,16131,-78,-18,102,1,32,1560,290,
26136,-1514,565,16132,-82,-18,109,1,16,1570,298,
26156,-1512,574,16138,-74,-16,100,1,25,1565,299,
26177,-1514,573,16129,-81,-18,110,1,17,1571,299,
26197,-1527,563,16120,-81,-17,108,1,20,1560,296,
26218,-1515,566,16104,-74,-23,109,1,22,1562,296,
26238,-1499,563,16119,-76,-26,109,1,19,1559,299,
26258,-1494,570,16112,-78,-24,103,1,23,1565,295,
26279,-1505,568,16122,-83,-24,111,1,14,1572,298,
26299,-1512,565,16119,-78,-28,112,1,27,1567,299,
