t,ax,ay,az,gx,gy,gz,mag_valid,mx,my,mz,
13482,-1796,-149,16029,-220,472,648,1,-103,1489,287,
13502,-1668,-173,16253,-883,557,828,1,-108,1490,284,
13523,-1522,-149,16379,-1271,532,983,1,-106,1482,294,
13543,-1611,-214,16406,-1378,584,1039,1,-98,1478,284,
13564,-1729,-536,16582,-1061,863,1187,1,-108,1490,294,
13584,-2215,94,16349,-172,828,1632,1,-115,1489,293,
13604,-2702,440,16039,816,123,2109,1,-103,1493,289,
13625,-2853,373,15870,1316,-358,2654,1,-97,1483,295,
13645,-2581,91,15678,1416,-198,2861,1,-105,1489,285,
13665,-2200,-179,15486,1071,586,2895,1,-111,1493,293,
13686,-1894,-375,15541,390,1823,2968,1,-108,1496,288,
13706,-1717,-247,15780,-200,2675,2897,1,-103,1493,287,
13726,-1698,-2,15856,-624,2868,2837,1,-112,1500,290,
13747,-1785,190,16035,-908,2562,2636,1,-110,1496,284,
13767,-1844,351,16157,-964,2059,2311,1,-110,1502,290,
13787,-2003,373,16215,-872,1591,1968,1,-105,1501,293,
13808,-2178,376,16243,-797,1408,1672,1,-102,1490,294,
13828,-2183,551,16214,-696,1230,1546,1,-106,1500,284,
13848,-2066,653,16106,-360,852,1747,1,-100,1504,292,
13869,-1987,674,15845,207,504,2268,1,-110,1494,296,
13889,-1861,619,15794,819,121,2947,1,-106,1504,294,
13910,-1769,456,15726,1541,-177,3719,1,-106,1504,290,
13930,-1799,183,15661,2010,56,4481,1,-112,1494,284,
13950,-1818,10,15720,1926,942,4946,1,-108,1510,282,
13970,-1726,-24,15969,1158,2088,4945,1,-114,1500,286,
13991,-1573,111,16354,-234,2904,4443,1,-111,1507,289,
14011,-1648,203,16614,-1741,3034,3651,1,-114,1504,296,
14032,-1624,406,16893,-2996,3075,2828,1,-111,1507,289,
14052,-1664,712,17060,-3742,3095,2214,1,-103,1509,291,
14072,-1993,914,17256,-3709,2623,1845,1,-110,1504,294,
14093,-2348,1099,17221,-2878,1742,1795,1,-107,1503,295,
14113,-2472,1238,17061,-1406,529,2129,1,-112,1518,288,
14133,-2678,1226,16765,24,-764,2672,1,-114,1508,296,
14154,-2782,1124,16424,1193,-1766,3327,1,-115,1519,295,
14174,-2717,1074,16190,2079,-2350,4102,1,-104,1500,296,
14194,-2715,1017,16011,2563,-2590,4844,1,-114,1504,294,
14215,-2766,901,16071,2764,-2633,5503,1,-115,1517,291,
14235,-2787,781,16190,2764,-2592,6069,1,-122,1514,294,
14256,-2732,728,16214,2576,-2588,6635,1,-120,1512,290,
14276,-2689,647,16157,2161,-2628,7203,1,-120,1510,298,
14296,-2586,563,16100,1633,-2462,7847,1,-119,1515,289,
14317,-2509,491,16147,1144,-2102,8544,1,-118,1512,288,
14337,-2579,324,16199,791,-1914,9065,1,-126,1508,290,
14357,-2650,193,16237,573,-1860,9404,1,-124,1514,290,
14378,-2649,66,16220,494,-1737,9639,1,-116,1514,284,
14398,-2652,-69,16115,440,-1585,9860,1,-119,1515,289,
14418,-2586,-203,16032,323,-1297,10072,1,-126,1514,288,
14439,-2577,-260,15831,105,-736,10301,1,-125,1521,297,
14459,-2700,-312,15666,-112,-191,10517,1,-128,1518,292,
14479,-2723,-357,15397,-265,312,10784,1,-133,1523,289,
14500,-2744,-349,15191,-290,999,11203,1,-122,1532,292,
14520,-2797,-299,15200,-101,1637,11616,1,-133,1529,293,
14541,-2693,-208,15306,370,1919,11971,1,-128,1542,292,
14561,-2503,-127,15415,1070,1789,12253,1,-132,1540,286,
14581,-2263,-149,15450,1664,1617,12460,1,-133,1539,275,
14602,-2067,-200,15465,2001,1626,12576,1,-116,1540,290,
14622,-1827,-268,15604,2144,1628,12533,1,-136,1542,286,
14642,-1519,-311,15746,2151,1588,12391,1,-137,1559,285,
14663,-1367,-332,15915,1880,1685,12096,1,-124,1550,292,
14683,-1111,-312,16181,1421,1771,11665,1,-131,1557,295,
14703,-807,-258,16420,874,1414,11149,1,-127,1557,293,
14724,-642,-294,16416,258,1110,10656,1,-133,1557,297,
14744,-597,-269,16439,-527,1138,10162,1,-127,1571,291,
14765,-486,-130,16500,-1132,1205,9796,1,-123,1565,297,
14785,-343,5,16442,-1411,912,9540,1,-126,1562,290,
14805,-252,-47,16468,-1403,461,9335,1,-119,1567,289,
14826,-278,-213,16347,-1370,262,9067,1,-123,1567,289,
14846,-466,-328,16346,-1415,242,8629,1,-121,1575,287,
14866,-631,-440,16377,-1484,204,8016,1,-120,1572,294,
14887,-771,-576,16338,-1543,153,7417,1,-126,1570,290,
14907,-1078,-610,16449,-1489,398,6850,1,-111,1579,283,
14927,-1416,-508,16594,-1051,537,6312,1,-120,1568,296,
14948,-1701,-358,16696,-202,161,5975,1,-111,1573,291,
14968,-1766,-257,16602,844,-328,5883,1,-119,1581,295,
14988,-1742,-230,16359,1813,-511,6084,1,-117,1581,295,
15009,-1623,-250,16208,2483,-445,6415,1,-125,1577,293,
15029,-1488,-395,16151,2939,-431,6701,1,-118,1580,290,
15050,-1337,-491,16103,3081,-362,6773,1,-118,1590,288,
15070,-1152,-557,16050,2865,-176,6721,1,-122,1580,292,
15090,-979,-540,16036,2422,216,6687,1,-122,1588,292,
15110,-888,-406,16170,1997,648,6683,1,-117,1587,289,
15131,-797,-277,16297,1740,684,6659,1,-122,1590,286,
15151,-692,-216,16337,1592,545,6723,1,-119,1591,285,
15172,-647,-229,16318,1378,466,6823,1,-115,1591,275,
15192,-577,-219,16388,1163,613,6915,1,-115,1593,279,
15212,-450,-189,16443,1022,679,6993,1,-117,1591,277,
15233,-334,-200,16463,825,598,6939,1,-110,1588,282,
15253,-205,-222,16516,692,511,6821,1,-112,1584,284,
15274,-160,-224,16572,639,130,6589,1,-116,1592,274,
15294,-121,-237,16592,712,-354,6246,1,-109,1597,283,
15314,-52,-252,16490,828,-705,5943,1,-110,1592,284,
15335,49,-260,16253,794,-797,5731,1,-104,1592,294,
15355,48,-241,15976,553,-688,5622,1,-105,1597,281,
15375,-93,-256,15963,352,-522,5595,1,-95,1587,281,
15396,-242,-302,15973,371,-439,5641,1,-112,1600,274,
15416,-273,-374,15944,559,-355,5759,1,-106,1598,274,
15436,-276,-463,15857,758,-242,5826,1,-102,1600,286,
15457,-274,-555,15710,911,-87,5816,1,-112,1594,286,
15477,-400,-365,15652,998,121,5809,1,-104,1602,284,
15497,-251,413,15683,1000,341,5832,1,-96,1604,276,
15518,360,923,15955,937,271,5900,1,-98,1598,282,
15538,516,872,16084,880,307,6043,1,-103,1607,275,
15559,392,478,16164,837,141,6157,1,-109,1603,273,
15579,284,107,16607,1068,73,6158,1,-90,1598,278,
15599,459,-206,16547,1737,-256,5948,1,-98,1612,274,
15620,739,-465,16096,2205,-343,5675,1,-97,1603,275,
15640,1084,-549,15834,2355,-315,5189,1,-109,1609,275,
15660,1291,-478,15785,2411,-251,4492,1,-105,1611,275,
15681,1468,-388,15853,2593,-177,3880,1,-111,1615,273,
15701,1529,-206,15936,2561,-208,3487,1,-102,1610,272,
15722,1563,-133,16287,2257,-338,3314,1,-97,1613,271,
15742,1418,-178,16483,1833,-437,3438,1,-99,1609,273,
15762,1355,-309,16444,1227,-325,3664,1,-104,1622,264,
15783,1341,-497,16270,614,-100,3835,1,-98,1612,272,
15803,1399,-648,16118,229,144,3861,1,-102,1616,270,
15823,1496,-612,15879,133,198,3778,1,-100,1608,272,
15844,1517,-606,15522,295,220,3566,1,-93,1621,269,
15864,1505,-518,15276,604,406,3298,1,-102,1614,280,
15884,1404,-287,15402,1159,754,3088,1,-94,1614,274,
15905,1332,-21,15641,1984,957,3154,1,-97,1617,277,
15925,1307,286,15808,2918,822,3394,1,-103,1619,273,
15945,1314,487,15806,3740,299,3631,1,-100,1614,272,
15966,1436,556,15753,4289,-297,3814,1,-108,1614,276,
15986,1764,702,15612,4447,-825,3917,1,-105,1617,277,
16007,2085,694,15606,4147,-1265,3954,1,-102,1612,280,
16027,2405,529,15660,3406,-1943,4085,1,-100,1618,284,
16047,2746,285,15863,2499,-2560,4002,1,-105,1613,277,
16068,2805,-180,16160,1613,-2645,3624,1,-103,1615,283,
16088,2873,-481,16483,882,-1898,3325,1,-102,1618,282,
16108,3090,-594,16634,107,-1013,3071,1,-100,1616,284,
16129,3326,-673,16691,-869,-454,2950,1,-104,1610,292,
16149,3511,-699,16769,-1947,-263,3010,1,-94,1610,282,
16170,3510,-609,16672,-2922,-22,3251,1,-106,1618,276,
16190,3375,-496,16532,-3775,222,3716,1,-98,1610,288,
16210,3207,-453,16329,-4383,501,4241,1,-97,1619,281,
16231,2959,-385,16179,-4575,696,4753,1,-93,1617,285,
16251,2671,-271,15892,-4368,768,5221,1,-89,1625,283,
16271,2248,-159,15748,-3876,666,5558,1,-86,1612,286,
16291,1814,-85,15651,-3125,632,5809,1,-85,1615,285,
16312,1490,-34,15601,-2133,724,5970,1,-94,1622,288,
16333,1353,105,15603,-1229,736,5954,1,-88,1618,288,
16353,1177,194,15619,-556,399,5834,1,-86,1620,292,
16373,1060,264,15643,-158,-77,5678,1,-83,1623,285,
16393,978,298,15751,11,-395,5450,1,-74,1622,288,
16414,874,296,15962,63,-502,5192,1,-77,1617,285,
16434,839,302,16101,-28,-393,4902,1,-81,1621,293,
16455,956,359,16236,-231,-225,4527,1,-75,1623,291,
16475,1034,433,16422,-393,-19,4108,1,-78,1628,282,
16495,997,579,16625,-432,393,3841,1,-83,1625,283,
16515,949,750,16657,-485,943,3889,1,-77,1623,287,
16536,975,945,16573,-778,1143,4080,1,-76,1624,284,
16556,1104,1015,16513,-1306,852,4245,1,-76,1620,290,
16577,1086,966,16527,-1725,621,4379,1,-76,1622,280,
16597,967,882,16457,-1901,741,4575,1,-74,1618,290,
16617,979,896,16319,-1936,921,4753,1,-68,1626,278,
16638,878,899,16237,-1832,876,4908,1,-73,1619,285,
16658,776,858,16124,-1580,857,5142,1,-69,1627,285,
16678,756,814,15970,-1207,834,5373,1,-68,1620,292,
16699,886,787,15870,-876,603,5512,1,-57,1623,277,
16719,841,754,15786,-915,88,5605,1,-65,1629,287,
16739,945,663,16003,-1264,-341,5672,1,-63,1621,281,
16760,1066,679,16296,-2023,-611,5668,1,-60,1618,290,
16780,808,705,16382,-2730,-597,5778,1,-53,1617,283,
16800,489,765,16336,-3067,-364,5988,1,-57,1625,291,
16821,217,782,16125,-2959,-179,6121,1,-49,1631,281,
16841,-52,747,16074,-2438,-59,6066,1,-47,1627,285,
16861,-599,756,16061,-1666,288,5989,1,-48,1622,278,
16882,-919,818,16132,-924,742,6027,1,-45,1617,275,
16902,-951,793,16179,-344,917,6025,1,-43,1623,283,
16922,-811,804,16292,-123,885,5993,1,-42,1630,286,
16943,-647,830,16158,-210,785,5974,1,-33,1615,285,
16963,-416,942,16055,-510,580,5996,1,-35,1621,279,
16984,-293,1080,16051,-879,302,6079,1,-47,1625,283,
17004,-449,1073,15936,-1061,-44,6203,1,-36,1618,292,
17024,-652,974,15979,-1009,-130,6207,1,-35,1629,277,
17045,-902,864,15935,-842,-126,5998,1,-38,1614,284,
17065,-1042,875,15824,-567,-142,5610,1,-34,1626,282,
17085,-980,979,15822,-326,-204,5169,1,-32,1616,280,
17105,-887,1162,15904,-150,-275,4883,1,-35,1625,285,
17126,-954,1227,15809,128,-197,4908,1,-33,1617,281,
17146,-1121,1198,15712,450,-86,5171,1,-28,1610,280,
17167,-1238,1114,15781,737,-117,5370,1,-25,1611,291,
17187,-1332,986,16108,1021,-128,5442,1,-26,1618,280,
17208,-1385,1029,16499,1135,10,5649,1,-26,1612,288,
17228,-1228,1116,16722,971,379,5842,1,-25,1611,279,
17248,-1256,1297,16615,794,582,6018,1,-32,1612,284,
17269,-1287,1280,16427,727,512,6166,1,-29,1615,281,
17289,-1197,1428,16343,901,380,6352,1,-29,1611,281,
17309,-1026,1423,16351,1242,488,6586,1,-20,1604,278,
17329,-672,1520,16283,1542,638,6698,1,-21,1609,279,
17350,-404,1461,16212,1774,594,6863,1,-15,1607,285,
17370,-153,1518,16113,1828,262,6833,1,-25,1607,277,
17391,-21,1615,15950,1708,-227,6708,1,-20,1604,282,
17411,170,1573,15933,1422,-619,6540,1,-23,1603,281,
17431,319,1410,15953,1144,-869,6448,1,-13,1605,275,
17451,452,1183,16204,956,-640,6310,1,-16,1598,274,
17472,466,1014,16355,691,-3,6155,1,-12,1600,278,
17492,370,959,16132,438,596,5981,1,-10,1600,276,
17513,253,1046,15899,244,1014,5797,1,-13,1597,277,
17533,154,1053,15834,128,1606,5688,1,-16,1608,266,
17553,31,1063,15907,62,2620,5575,1,-7,1605,281,
17563,-15,1003,15917,91,3044,5559,1,-9,1603,277,
17584,-166,1112,15869,250,3340,5502,1,-4,1602,272,
17605,-300,1473,15816,406,2869,5455,1,-7,1599,279,
17625,-338,1845,15915,432,2011,5625,1,-4,1604,276,
17645,-312,2049,15939,400,1082,5924,1,-3,1601,269,
17665,-256,2054,15816,286,40,6064,1,-9,1595,281,
17686,-136,1956,15742,80,-798,6028,1,-1,1595,283,
17706,-103,1780,15828,-245,-1204,5972,1,2,1604,276,
17727,-204,1564,15929,-543,-1191,5938,1,2,1594,284,
17747,-290,1353,15888,-550,-954,5850,1,-2,1594,274,
17767,-359,1243,15920,-305,-631,5705,1,0,1582,284,
17788,-504,1240,15970,26,-321,5583,1,1,1591,283,
17808,-629,1228,15849,312,-85,5496,1,12,1582,290,
17828,-678,1170,15790,459,55,5462,1,9,1587,275,
17849,-630,1077,15942,479,120,5463,1,3,1587,277,
17869,-470,1092,16208,516,31,5450,1,10,1582,278,
17889,-434,1016,16112,520,-60,5393,1,13,1585,281,
17910,-509,897,15835,410,-71,5395,1,10,1580,272,
17930,-603,901,15761,330,-105,5342,1,5,1581,285,
17951,-624,1039,15737,387,-105,5317,1,9,1575,279,
17971,-591,1060,15765,462,-8,5196,1,7,1577,281,
17991,-569,1088,15780,456,48,5110,1,10,1580,280,
18011,-557,1118,15705,345,103,5003,1,14,1580,278,
18032,-618,1187,15753,325,196,4876,1,8,1578,278,
18052,-812,1257,15813,437,119,4622,1,19,1577,281,
18073,-1004,1386,15610,583,-261,4449,1,18,1574,276,
18093,-1066,1394,15571,600,-993,4510,1,12,1572,276,
18113,-980,1247,15837,561,-1780,4562,1,16,1578,274,
18134,-913,1235,16072,641,-2399,4535,1,12,1566,290,
18154,-892,1226,16050,746,-2757,4422,1,15,1571,283,
18174,-813,1026,15936,715,-2829,4324,1,14,1564,278,
18195,-670,796,15895,574,-2548,4281,1,16,1568,278,
18215,-599,671,15958,459,-1916,4245,1,23,1567,281,
18235,-636,672,16006,470,-1013,4197,1,13,1567,289,
18256,-627,619,16009,487,-66,4167,1,14,1568,278,
18276,-524,562,16038,456,852,4172,1,12,1558,282,
18297,-382,688,16154,401,1619,4130,1,16,1558,276,
18317,-252,1009,16223,327,2190,3953,1,13,1569,287,
18337,-194,1348,16169,265,2404,3628,1,21,1563,279,
18358,-133,1573,16025,133,2205,3194,1,17,1565,285,
18378,-182,1699,15911,-99,1694,2854,1,19,1567,285,
18398,-324,1757,16016,-313,977,2600,1,13,1563,285,
18418,-445,1760,16108,-547,237,2352,1,15,1563,285,
18439,-506,1688,16046,-781,-315,2125,1,15,1557,287,
18459,-604,1583,16089,-936,-715,1923,1,18,1562,284,
18480,-699,1471,16161,-976,-1050,1732,1,14,1564,286,
18500,-746,1338,16149,-1013,-1210,1572,1,12,1560,282,
18521,-760,1192,16236,-1093,-1105,1436,1,20,1566,278,
18541,-797,1046,16232,-1190,-915,1353,1,13,1563,281,
18561,-781,1016,16257,-1204,-809,1266,1,26,1560,280,
18581,-754,999,16307,-1114,-696,1104,1,13,1563,281,
18602,-796,914,16315,-1013,-446,929,1,19,1569,285,
18622,-879,878,16206,-963,-114,827,1,14,1556,288,
18642,-897,925,16115,-968,160,754,1,16,1556,284,
18663,-908,1014,16159,-955,366,660,1,19,1557,283,
18683,-996,1087,16200,-971,531,544,1,15,1557,287,
18703,-1180,1148,16151,-1024,566,455,1,17,1553,289,
18724,-1283,1268,16046,-1083,374,377,1,17,1549,283,
18744,-1320,1332,16027,-1093,65,283,1,15,1555,285,
18765,-1383,1272,16101,-989,-234,139,1,18,1556,280,
18785,-1530,1226,16246,-743,-458,15,1,23,1557,291,
18805,-1603,1241,16377,-423,-564,-52,1,16,1556,298,
18826,-1551,1218,16438,-161,-538,-123,1,17,1559,285,
18846,-1447,1101,16378,-26,-504,-208,1,14,1570,292,
18866,-1382,1001,16369,16,-593,-269,1,20,1554,282,
18887,-1383,967,16484,53,-769,-286,1,23,1561,283,
18907,-1394,904,16588,180,-941,-275,1,19,1553,287,
18927,-1340,823,16564,357,-989,-279,1,18,1560,284,
18948,-1215,766,16509,522,-882,-320,1,24,1558,288,
18968,-1095,747,16496,615,-579,-381,1,21,1559,285,
18989,-1014,701,16467,644,-131,-400,1,18,1554,286,
19009,-963,691,16346,614,327,-405,1,18,1556,292,
19029,-952,770,16226,539,680,-376,1,20,1558,294,
19050,-924,849,16188,432,814,-357,1,11,1555,279,
19070,-922,873,16103,290,757,-322,1,18,1562,286,
19090,-947,891,16005,125,546,-241,1,18,1556,286,
19110,-939,958,16037,-19,228,-158,1,14,1558,286,
19131,-931,1010,16153,-152,-97,-113,1,24,1564,290,
19151,-979,981,16211,-268,-298,-95,1,15,1555,289,
19172,-1085,878,16157,-384,-362,-36,1,17,1557,281,
19192,-1136,800,16115,-497,-372,110,1,16,1554,290,
19213,-1159,806,16199,-493,-391,246,1,12,1554,286,
19233,-1171,885,16347,-362,-373,242,1,12,1562,286,
19253,-1174,893,16366,-234,-253,193,1,18,1566,286,
19274,-1150,827,16240,-147,-116,161,1,17,1559,291,
19294,-1130,798,16194,-52,-120,148,1,17,1555,287,
19314,-1120,809,16216,-8,-283,154,1,14,1550,290,
19335,-1083,817,16237,-21,-580,160,1,23,1555,299,
19355,-962,911,16268,-48,-914,129,1,13,1555,285,
19375,-932,949,16260,-93,-1169,47,1,16,1550,288,
19396,-1043,852,16287,-113,-1267,-13,1,16,1552,284,
19416,-1167,777,16327,-50,-1201,-19,1,22,1552,296,
19436,-1233,692,16349,52,-1001,20,1,16,1554,294,
19457,-1232,681,16397,161,-723,78,1,14,1554,294,
19477,-1224,637,16392,257,-374,107,1,23,1555,285,
19498,-1154,576,16320,311,54,154,1,12,1554,286,
19518,-1093,577,16249,356,488,203,1,15,1549,287,
19538,-1041,606,16164,379,748,218,1,18,1558,286,
19558,-931,623,16023,371,884,236,1,9,1559,287,
19579,-778,682,15930,348,937,207,1,18,1550,284,
19599,-690,718,16153,339,659,123,1,18,1560,282,
19620,-799,862,16287,236,-308,12,1,14,1562,290,
19640,-1080,1002,16345,82,-1586,-62,1,19,1563,285,
19660,-1086,887,16354,-44,-2461,-42,1,19,1557,279,
19681,-1037,582,16395,-117,-2776,-9,1,13,1555,279,
19701,-1067,380,16385,-90,-2590,9,1,23,1555,281,
19721,-1062,-18,16271,-41,-2229,93,1,22,1556,282,
19742,-972,-14,16203,35,-1975,113,1,6,1558,292,
19762,-993,-46,16162,183,-1832,87,1,15,1561,285,
19782,-993,-117,16079,359,-1863,30,1,15,1549,291,
19803,-987,-297,16006,558,-2141,-24,1,6,1556,284,
19823,-934,-441,15919,677,-2729,-9,1,3,1557,285,
19844,-723,-77,16526,526,-2967,0,1,14,1558,294,
19864,-689,-72,16541,492,-1568,-133,1,16,1554,292,
19884,-785,-459,16392,528,-1035,-205,1,16,1558,286,
19905,-485,-812,16341,218,-817,-101,1,9,1563,287,
19925,-551,-588,16181,-140,-772,61,1,13,1559,283,
19945,-566,-523,16178,-449,-971,81,1,14,1554,288,
19965,-805,-788,16290,-541,-970,99,1,16,1548,288,
19986,-957,-972,16249,-317,-677,132,1,22,1550,290,
20006,-865,-948,16184,-82,-246,187,1,22,1554,288,
20027,-813,-749,16195,4,-66,181,1,15,1557,289,
20047,-801,-662,16176,11,-66,121,1,13,1551,291,
20068,-774,-675,16179,-23,-104,93,1,9,1563,285,
20088,-767,-606,16186,-24,-170,85,1,16,1552,292,
20108,-729,-625,16199,-62,-320,98,1,15,1553,289,
20128,-738,-706,16165,-149,-421,133,1,14,1566,288,
20149,-792,-780,16179,-176,-425,163,1,18,1556,292,
20169,-849,-760,16196,-147,-391,178,1,13,1551,293,
20189,-791,-911,16163,-61,-289,116,1,16,1544,290,
20210,-797,-953,16147,-73,-98,130,1,12,1554,292,
20230,-773,-843,16159,-34,16,77,1,15,1547,287,
20251,-777,-758,16168,-27,37,108,1,10,1546,292,
20271,-780,-735,16180,-33,-23,110,1,14,1548,288,
20291,-802,-791,16178,-32,-81,152,1,14,1548,292,
20312,-777,-803,16139,-101,-71,216,1,15,1555,297,
20332,-732,-734,16188,-164,-100,255,1,19,1559,295,
20352,-747,-794,16194,-149,-202,222,1,19,1551,295,
20373,-602,-868,16187,-267,-203,293,1,11,1555,297,
20393,-718,-900,16178,-305,-119,356,1,22,1554,292,
20413,-791,-781,16155,-319,-93,207,1,13,1555,291,
20434,-961,-989,16116,-320,-60,142,1,24,1550,294,
20454,-886,-1073,16137,-149,145,78,1,23,1553,293,
20475,-743,-1034,16157,-70,61,84,1,11,1557,291,
20495,-665,-650,16176,-227,-17,87,1,17,1551,299,
20515,-748,-475,16260,-395,-165,-116,1,22,1564,292,
20536,-819,-660,16272,-457,-432,-239,1,25,1553,297,
20556,-838,-965,16150,-478,-596,-298,1,16,1560,298,
20576,-968,-1246,16032,-325,-450,-292,1,12,1560,292,
20597,-974,-1316,16014,-72,-77,-171,1,29,1553,289,
20617,-964,-1214,16098,296,21,-149,1,19,1563,293,
20637,-1004,-1114,16146,826,-89,-242,1,13,1561,295,
20658,-905,-1120,16061,951,672,-165,1,4,1552,300,
20678,-832,-641,16298,817,1238,-38,1,9,1553,293,
20699,-1021,-355,16257,906,1513,-58,1,8,1564,296,
20719,-839,-420,16254,939,1600,-43,1,21,1555,293,
20739,-587,-262,16129,770,1391,-27,1,13,1555,291,
20760,-341,30,15957,175,677,-8,1,2,1558,290,
20780,-133,144,15940,-600,-569,40,1,10,1558,288,
20800,-237,-3,16395,-1522,-1862,156,1,4,1556,294,
20821,-1177,-1051,16353,-1440,-1842,137,1,18,1556,298,
20841,-1447,-1884,15979,-371,-629,294,1,15,1565,293,
20862,-908,-1203,16284,276,643,251,1,10,1554,300,
20882,-770,-306,16216,458,684,43,1,14,1562,288,
20902,-341,-256,15981,-27,-17,80,1,14,1558,294,
20922,-499,-311,16216,-719,-770,70,1,23,1551,291,
20943,-1088,-1189,16178,-587,-790,47,1,16,1558,296,
20963,-990,-1486,16177,-69,-9,136,1,16,1556,296,
20984,-873,-747,16193,248,495,108,1,7,1557,287,
21004,-581,-356,16194,145,178,113,1,12,1554,294,
21024,-564,-468,16167,-303,-285,86,1,16,1556,300,
21044,-920,-903,16205,-378,-411,83,1,11,1555,289,
21065,-952,-1149,16158,-115,-82,123,1,12,1556,286,
21085,-838,-866,16136,80,255,120,1,12,1556,298,
21106,-714,-540,16177,102,155,118,1,10,1552,294,
21126,-612,-595,16161,-125,-106,107,1,10,1542,304,
21146,-771,-774,16165,-253,-236,92,1,15,1557,295,
21167,-884,-943,16164,-164,-121,109,1,18,1558,298,
21187,-884,-890,16166,-14,80,121,1,24,1552,290,
21207,-800,-731,16172,48,121,125,1,11,1555,289,
21228,-714,-672,16192,-45,3,112,1,17,1555,299,
21248,-749,-740,16186,-136,-106,104,1,16,1564,294,
21268,-788,-848,16162,-125,-83,106,1,14,1560,300,
21289,-814,-833,16173,-73,3,111,1,15,1553,297,
21309,-798,-760,16167,-32,34,115,1,11,1551,289,
21330,-771,-735,16178,-61,-3,107,1,14,1562,300,
21350,-793,-761,16169,-99,-38,108,1,8,1552,296,
21370,-779,-814,16161,-93,-32,114,1,13,1557,299,
21391,-776,-802,16166,-74,-7,113,1,9,1547,305,
21411,-763,-767,16168,-59,-7,112,1,8,1562,294,
21431,-758,-765,16168,-76,-27,107,1,14,1558,290,
21452,-795,-779,16177,-94,-30,107,1,9,1559,297,
21472,-809,-781,16176,-84,-24,106,1,16,1554,298,
21492,-804,-782,16169,-73,-17,105,1,15,1561,291,
21513,-783,-778,16171,-64,-19,106,1,15,1563,291,
21533,-761,-777,16177,-76,-12,109,1,16,1554,294,
21554,-776,-774,16183,-79,-14,109,1,20,1556,304,
21574,-784,-782,16158,-89,-23,111,1,9,1551,297,
21594,-812,-787,16156,-84,-29,108,1,18,1554,294,
21615,-802,-793,16160,-65,-21,111,1,8,1552,292,
21635,-780,-773,16165,-64,-10,110,1,15,1555,293,
21655,-769,-750,16180,-84,-20,109,1,12,1562,292,
21675,-788,-766,16165,-100,-32,106,1,10,1556,298,
21696,-806,-786,16156,-92,-27,111,1,5,1555,297,
21716,-793,-782,16166,-68,-11,115,1,8,1558,294,
21737,-761,-761,16170,-64,-11,111,1,16,1558,302,
21757,-760,-761,16184,-84,-26,109,1,13,1563,289,
21778,-777,-769,16188,-92,-29,108,1,11,1551,297,
21798,-803,-779,16164,-88,-20,109,1,13,1559,291,
21818,-800,-771,16167,-69,-13,104,1,12,1550,296,
21839,-785,-771,16169,-70,-15,109,1,15,1555,291,
21859,-775,-775,16180,-84,-20,108,1,8,1558,290,
21879,-776,-774,16172,-92,-24,102,1,11,1565,291,
21899,-798,-772,16149,-84,-26,104,1,15,1555,293,
21920,-810,-767,16164,-78,-22,105,1,11,1565,289,
21940,-801,-769,16170,-75,-20,105,1,12,1556,294,
21960,-784,-762,16167,-76,-20,106,1,24,1550,290,
21981,-776,-777,16159,-84,-20,108,1,13,1551,289,
22001,-773,-777,16177,-85,-21,111,1,18,1556,290,
22022,-782,-772,16179,-83,-20,111,1,15,1561,297,
22042,-788,-757,16186,-77,-21,109,1,25,1557,299,
22063,-790,-765,16168,-79,-20,108,1,14,1554,298,
22083,-797,-757,16168,-84,-25,111,1,21,1559,291,
22103,-796,-773,16173,-80,-22,111,1,15,1555,291,
22124,-799,-770,16177,-74,-23,109,1,17,1553,295,
22144,-794,-768,16195,-72,-20,108,1,15,1553,291,
22164,-794,-767,16178,-79,-23,108,1,17,1557,293,
22184,-798,-778,16179,-80,-27,107,1,11,1557,297,
22205,-795,-776,16174,-83,-22,108,1,12,1556,296,
22225,-794,-770,16165,-77,-15,113,1,11,1559,287,
22246,-798,-762,16178,-80,-15,110,1,16,1548,296,
22266,-792,-771,16179,-82,-23,108,1,15,1563,291,
22286,-794,-780,16181,-86,-22,114,1,14,1558,292,
22307,-806,-771,16187,-77,-24,112,1,15,1553,295,
22327,-792,-770,16181,-74,-18,113,1,11,1557,289,
22348,-782,-769,16167,-77,-18,111,1,10,1552,298,
22368,-777,-774,16164,-76,-23,109,1,16,1554,294,
22388,-785,-770,16176,-77,-22,113,1,11,1555,291,
22408,-794,-776,16179,-79,-18,111,1,13,1547,293,
22429,-791,-782,16162,-82,-16,109,1,15,1553,297,
22449,-791,-782,16167,-76,-21,107,1,15,1559,303,
22469,-773,-773,16159,-80,-20,110,1,12,1554,296,
22490,-785,-779,16162,-84,-21,112,1,14,1564,290,
22510,-786,-773,16171,-82,-23,111,1,19,1557,291,
22531,-794,-774,16182,-82,-17,116,1,12,1556,296,
22551,-795,-770,16170,-76,-17,115,1,14,1556,298,
22572,-790,-769,16174,-75,-20,108,1,12,1556,292,
22592,-786,-779,16164,-82,-23,106,1,15,1557,295,
22612,-794,-781,16164,-88,-20,110,1,6,1572,298,
22632,-804,-784,16163,-85,-16,110,1,11,1555,299,
22653,-801,-785,16162,-80,-18,113,1,12,1550,298,
22673,-798,-775,16172,-81,-20,116,1,12,1554,298,
22693,-786,-761,16177,-82,-17,114,1,22,1558,296,
22714,-789,-772,16166,-81,-18,115,1,15,1557,305,
